"","pitcher","batter","batter_name","pitcher_name"
"496",571882,518692,"Frederick Freeman","Derek Law"
"497",571882,649557,"Aledmys Diaz","Derek Law"
"498",571882,527054,"Julio Teheran","Derek Law"
"499",571882,461235,"Brandon Moss","Derek Law"
"500",571882,572761,"Matt Carpenter","Derek Law"
"501",571882,594824,"Greg Garcia","Derek Law"
"502",571882,572039,"Stephen Piscotty","Derek Law"
"503",571882,407812,"Matt Holliday","Derek Law"
"504",571882,425796,"Jeff Francoeur","Derek Law"
"505",571882,543939,"Kolten Wong","Derek Law"
"506",571882,542255,"Ender Inciarte","Derek Law"
"507",502026,595963,"Tyler Goeddel","Jeremy Jeffress"
"508",502026,429667,"Ryan Howard","Jeremy Jeffress"
"509",502026,572761,"Matt Carpenter","Jeremy Jeffress"
"510",502026,461235,"Brandon Moss","Jeremy Jeffress"
"511",502026,649557,"Aledmys Diaz","Jeremy Jeffress"
"512",502026,514917,"Cesar Hernandez","Jeremy Jeffress"
"513",502026,434563,"Carlos Ruiz","Jeremy Jeffress"
"514",502026,517370,"Jimmy Paredes","Jeremy Jeffress"
"515",502026,407812,"Matt Holliday","Jeremy Jeffress"
"516",502026,595963,"Tyler Goeddel","Jeremy Jeffress"
"517",502026,571830,"Thomas Joseph","Jeremy Jeffress"
"518",502026,596748,"Maikel Franco","Jeremy Jeffress"
"519",592612,425796,"Jeff Francoeur","Josh Osich"
"520",592612,572761,"Matt Carpenter","Josh Osich"
"521",592612,576397,"Jedd Gyorko","Josh Osich"
"522",592612,542255,"Ender Inciarte","Josh Osich"
"523",592612,571431,"Matthew Adams","Josh Osich"
"524",592612,572039,"Stephen Piscotty","Josh Osich"
"525",592612,425877,"Yadier Molina","Josh Osich"
"526",592612,576397,"Jedd Gyorko","Josh Osich"
"527",456501,425794,"Adam Wainwright","Johnny Cueto"
"528",456501,649557,"Aledmys Diaz","Johnny Cueto"
"529",456501,649557,"Aledmys Diaz","Johnny Cueto"
"530",456501,594824,"Greg Garcia","Johnny Cueto"
"531",456501,594824,"Greg Garcia","Johnny Cueto"
"532",456501,545341,"Randal Grichuk","Johnny Cueto"
"533",456501,572039,"Stephen Piscotty","Johnny Cueto"
"534",456501,545341,"Randal Grichuk","Johnny Cueto"
"535",456501,425794,"Adam Wainwright","Johnny Cueto"
"536",456501,572761,"Matt Carpenter","Johnny Cueto"
"537",456501,572039,"Stephen Piscotty","Johnny Cueto"
"538",456501,571431,"Matthew Adams","Johnny Cueto"
"539",456501,407812,"Matt Holliday","Johnny Cueto"
"540",456501,425877,"Yadier Molina","Johnny Cueto"
"541",456501,572761,"Matt Carpenter","Johnny Cueto"
"542",456501,407812,"Matt Holliday","Johnny Cueto"
"543",456501,545341,"Randal Grichuk","Johnny Cueto"
"544",456501,425877,"Yadier Molina","Johnny Cueto"
"545",456501,571431,"Matthew Adams","Johnny Cueto"
"546",456501,571431,"Matthew Adams","Johnny Cueto"
"547",456501,425877,"Yadier Molina","Johnny Cueto"
"548",456501,572039,"Stephen Piscotty","Johnny Cueto"
"549",456501,594824,"Greg Garcia","Johnny Cueto"
"550",456501,425794,"Adam Wainwright","Johnny Cueto"
"551",456501,572761,"Matt Carpenter","Johnny Cueto"
"552",456501,407812,"Matt Holliday","Johnny Cueto"
"553",456501,649557,"Aledmys Diaz","Johnny Cueto"
"554",519326,425796,"Jeff Francoeur","Hunter Strickland"
"555",519326,545341,"Randal Grichuk","Hunter Strickland"
"556",519326,572039,"Stephen Piscotty","Hunter Strickland"
"557",519326,488818,"Chase D'Arnaud","Hunter Strickland"
"558",519326,452095,"Tyler Flowers","Hunter Strickland"
"559",595191,431094,"Aaron Hill","Jerad Eickhoff"
"560",595191,542340,"Jonathan Villar","Jerad Eickhoff"
"561",595191,542979,"Keon Broxton","Jerad Eickhoff"
"562",595191,518960,"Jonathan Lucroy","Jerad Eickhoff"
"563",595191,570717,"Ramon Flores","Jerad Eickhoff"
"564",595191,518960,"Jonathan Lucroy","Jerad Eickhoff"
"565",595191,542340,"Jonathan Villar","Jerad Eickhoff"
"566",595191,571697,"Scooter Gennett","Jerad Eickhoff"
"567",595191,502624,"Chase Anderson","Jerad Eickhoff"
"568",595191,542340,"Jonathan Villar","Jerad Eickhoff"
"569",595191,474892,"Chris Carter","Jerad Eickhoff"
"570",595191,543590,"Kirk Nieuwenhuis","Jerad Eickhoff"
"571",595191,570717,"Ramon Flores","Jerad Eickhoff"
"572",595191,474892,"Chris Carter","Jerad Eickhoff"
"573",595191,431094,"Aaron Hill","Jerad Eickhoff"
"574",595191,431094,"Aaron Hill","Jerad Eickhoff"
"575",595191,570717,"Ramon Flores","Jerad Eickhoff"
"576",595191,571697,"Scooter Gennett","Jerad Eickhoff"
"577",595191,571697,"Scooter Gennett","Jerad Eickhoff"
"578",595191,460075,"Ryan Braun","Jerad Eickhoff"
"579",595191,460075,"Ryan Braun","Jerad Eickhoff"
"580",595191,543590,"Kirk Nieuwenhuis","Jerad Eickhoff"
"581",595191,518960,"Jonathan Lucroy","Jerad Eickhoff"
"582",595191,474892,"Chris Carter","Jerad Eickhoff"
"583",595191,543590,"Kirk Nieuwenhuis","Jerad Eickhoff"
"584",595191,460075,"Ryan Braun","Jerad Eickhoff"
"585",595191,460075,"Ryan Braun","Jerad Eickhoff"
"586",595191,502624,"Chase Anderson","Jerad Eickhoff"
"587",605400,570717,"Ramon Flores","Aaron Nola"
"588",605400,541650,"Hernan Perez","Aaron Nola"
"589",605400,570717,"Ramon Flores","Aaron Nola"
"590",605400,570717,"Ramon Flores","Aaron Nola"
"591",605400,542340,"Jonathan Villar","Aaron Nola"
"592",605400,503449,"Wily Peralta","Aaron Nola"
"593",605400,541650,"Hernan Perez","Aaron Nola"
"594",605400,474892,"Chris Carter","Aaron Nola"
"595",605400,518960,"Jonathan Lucroy","Aaron Nola"
"596",605400,502100,"Alex Presley","Aaron Nola"
"597",605400,571697,"Scooter Gennett","Aaron Nola"
"598",605400,542340,"Jonathan Villar","Aaron Nola"
"599",605400,542340,"Jonathan Villar","Aaron Nola"
"600",605400,474892,"Chris Carter","Aaron Nola"
"601",605400,503449,"Wily Peralta","Aaron Nola"
"602",605400,570267,"Domingo Santana","Aaron Nola"
"603",605400,543590,"Kirk Nieuwenhuis","Aaron Nola"
"604",605400,571697,"Scooter Gennett","Aaron Nola"
"605",605400,542340,"Jonathan Villar","Aaron Nola"
"606",605400,570267,"Domingo Santana","Aaron Nola"
"607",605400,571697,"Scooter Gennett","Aaron Nola"
"608",605400,474892,"Chris Carter","Aaron Nola"
"609",605400,570267,"Domingo Santana","Aaron Nola"
"610",605400,543590,"Kirk Nieuwenhuis","Aaron Nola"
"611",605400,518960,"Jonathan Lucroy","Aaron Nola"
"612",605400,541650,"Hernan Perez","Aaron Nola"
"613",605400,518960,"Jonathan Lucroy","Aaron Nola"
"614",605400,543590,"Kirk Nieuwenhuis","Aaron Nola"
"615",456696,460075,"Ryan Braun","David Hernandez"
"616",456696,542340,"Jonathan Villar","David Hernandez"
"617",456696,570267,"Domingo Santana","David Hernandez"
"618",456696,542340,"Jonathan Villar","David Hernandez"
"619",456696,570717,"Ramon Flores","David Hernandez"
"620",456696,518960,"Jonathan Lucroy","David Hernandez"
"621",456696,571697,"Scooter Gennett","David Hernandez"
"622",456696,571697,"Scooter Gennett","David Hernandez"
"623",456696,542340,"Jonathan Villar","David Hernandez"
"624",456696,474892,"Chris Carter","David Hernandez"
"625",456696,571697,"Scooter Gennett","David Hernandez"
"626",456696,431094,"Aaron Hill","David Hernandez"
"627",448802,431094,"Aaron Hill","Jaime Garcia"
"628",448802,542979,"Keon Broxton","Jaime Garcia"
"629",448802,542979,"Keon Broxton","Jaime Garcia"
"630",448802,460075,"Ryan Braun","Jaime Garcia"
"631",448802,541650,"Hernan Perez","Jaime Garcia"
"632",448802,455117,"Martin Maldonado","Jaime Garcia"
"633",448802,605200,"Zachary Davies","Jaime Garcia"
"634",448802,570717,"Ramon Flores","Jaime Garcia"
"635",448802,542340,"Jonathan Villar","Jaime Garcia"
"636",448802,541650,"Hernan Perez","Jaime Garcia"
"637",448802,542340,"Jonathan Villar","Jaime Garcia"
"638",448802,474892,"Chris Carter","Jaime Garcia"
"639",448802,570717,"Ramon Flores","Jaime Garcia"
"640",448802,542340,"Jonathan Villar","Jaime Garcia"
"641",448802,605200,"Zachary Davies","Jaime Garcia"
"642",448802,431094,"Aaron Hill","Jaime Garcia"
"643",448802,431094,"Aaron Hill","Jaime Garcia"
"644",448802,455117,"Martin Maldonado","Jaime Garcia"
"645",448802,460075,"Ryan Braun","Jaime Garcia"
"646",448802,474892,"Chris Carter","Jaime Garcia"
"647",448802,474892,"Chris Carter","Jaime Garcia"
"648",448802,541650,"Hernan Perez","Jaime Garcia"
"649",448802,460075,"Ryan Braun","Jaime Garcia"
"650",593576,543590,"Kirk Nieuwenhuis","Hector Neris"
"651",593576,474892,"Chris Carter","Hector Neris"
"652",593576,502100,"Alex Presley","Hector Neris"
"653",593576,542340,"Jonathan Villar","Hector Neris"
"654",593576,431094,"Aaron Hill","Hector Neris"
"655",593576,570267,"Domingo Santana","Hector Neris"
"656",593576,502100,"Alex Presley","Hector Neris"
"657",593576,460075,"Ryan Braun","Hector Neris"
"658",593576,543590,"Kirk Nieuwenhuis","Hector Neris"
"659",593576,474892,"Chris Carter","Hector Neris"
"660",593576,518960,"Jonathan Lucroy","Hector Neris"
"661",491646,518960,"Jonathan Lucroy","Jeanmar Gomez"
"662",491646,541650,"Hernan Perez","Jeanmar Gomez"
"663",491646,431094,"Aaron Hill","Jeanmar Gomez"
"664",491646,460075,"Ryan Braun","Jeanmar Gomez"
"665",491646,571697,"Scooter Gennett","Jeanmar Gomez"
"666",491646,570267,"Domingo Santana","Jeanmar Gomez"
"667",491646,570717,"Ramon Flores","Jeanmar Gomez"
"668",491646,542979,"Keon Broxton","Jeanmar Gomez"
"669",491646,542340,"Jonathan Villar","Jeanmar Gomez"
"670",592826,542340,"Jonathan Villar","Vincent Velasquez"
"671",592826,571697,"Scooter Gennett","Vincent Velasquez"
"672",592826,431094,"Aaron Hill","Vincent Velasquez"
"673",592826,542340,"Jonathan Villar","Vincent Velasquez"
"674",592826,431094,"Aaron Hill","Vincent Velasquez"
"675",592826,474892,"Chris Carter","Vincent Velasquez"
"676",592826,474892,"Chris Carter","Vincent Velasquez"
"677",592826,542340,"Jonathan Villar","Vincent Velasquez"
"678",592826,571697,"Scooter Gennett","Vincent Velasquez"
"679",592826,460075,"Ryan Braun","Vincent Velasquez"
"680",592826,543590,"Kirk Nieuwenhuis","Vincent Velasquez"
"681",592826,460075,"Ryan Braun","Vincent Velasquez"
"682",592826,502100,"Alex Presley","Vincent Velasquez"
"683",592826,570267,"Domingo Santana","Vincent Velasquez"
"684",592826,570267,"Domingo Santana","Vincent Velasquez"
"685",592826,518960,"Jonathan Lucroy","Vincent Velasquez"
"686",592826,519076,"Jimmy Nelson","Vincent Velasquez"
"687",592826,543590,"Kirk Nieuwenhuis","Vincent Velasquez"
"688",592826,518960,"Jonathan Lucroy","Vincent Velasquez"
"689",592826,571697,"Scooter Gennett","Vincent Velasquez"
"690",621199,605200,"Zachary Davies","Matthew Bowman"
"691",621199,455117,"Martin Maldonado","Matthew Bowman"
"692",621199,542340,"Jonathan Villar","Matthew Bowman"
"693",621199,541650,"Hernan Perez","Matthew Bowman"
"694",621199,570717,"Ramon Flores","Matthew Bowman"
"695",621199,542979,"Keon Broxton","Matthew Bowman"
"696",621199,460075,"Ryan Braun","Matthew Bowman"
"697",476451,431094,"Aaron Hill","Jeremy Hellickson"
"698",476451,570267,"Domingo Santana","Jeremy Hellickson"
"699",476451,460075,"Ryan Braun","Jeremy Hellickson"
"700",476451,518960,"Jonathan Lucroy","Jeremy Hellickson"
"701",476451,543590,"Kirk Nieuwenhuis","Jeremy Hellickson"
"702",476451,542340,"Jonathan Villar","Jeremy Hellickson"
"703",476451,518960,"Jonathan Lucroy","Jeremy Hellickson"
"704",476451,431094,"Aaron Hill","Jeremy Hellickson"
"705",476451,571697,"Scooter Gennett","Jeremy Hellickson"
"706",476451,460075,"Ryan Braun","Jeremy Hellickson"
"707",476451,571697,"Scooter Gennett","Jeremy Hellickson"
"708",476451,460075,"Ryan Braun","Jeremy Hellickson"
"709",476451,542340,"Jonathan Villar","Jeremy Hellickson"
"710",476451,474892,"Chris Carter","Jeremy Hellickson"
"711",476451,543590,"Kirk Nieuwenhuis","Jeremy Hellickson"
"712",476451,518960,"Jonathan Lucroy","Jeremy Hellickson"
"713",476451,431094,"Aaron Hill","Jeremy Hellickson"
"714",476451,570267,"Domingo Santana","Jeremy Hellickson"
"715",476451,570267,"Domingo Santana","Jeremy Hellickson"
"716",476451,474892,"Chris Carter","Jeremy Hellickson"
"717",476451,474892,"Chris Carter","Jeremy Hellickson"
"718",476451,542340,"Jonathan Villar","Jeremy Hellickson"
"719",476451,448855,"Junior Guerra","Jeremy Hellickson"
"720",476451,448855,"Junior Guerra","Jeremy Hellickson"
"721",476451,571697,"Scooter Gennett","Jeremy Hellickson"
"722",605396,448855,"Junior Guerra","Colton Murray"
"723",605396,543590,"Kirk Nieuwenhuis","Colton Murray"
"724",605396,460075,"Ryan Braun","Colton Murray"
"725",605396,571697,"Scooter Gennett","Colton Murray"
"726",605396,542340,"Jonathan Villar","Colton Murray"
"727",605396,571697,"Scooter Gennett","Colton Murray"
"728",605396,474892,"Chris Carter","Colton Murray"
"729",605396,431094,"Aaron Hill","Colton Murray"
"730",605396,518960,"Jonathan Lucroy","Colton Murray"
"731",605396,474892,"Chris Carter","Colton Murray"
"732",605396,518960,"Jonathan Lucroy","Colton Murray"
"733",542587,519333,"Matthew Szczur","Elvis Araujo"
"734",542587,475582,"Ryan Zimmerman","Elvis Araujo"
"735",542587,570717,"Ramon Flores","Elvis Araujo"
"736",542587,595879,"Javier Baez","Elvis Araujo"
"737",542587,502317,"Chris Heisey","Elvis Araujo"
"738",542587,451594,"Dexter Fowler","Elvis Araujo"
"739",542587,518792,"Jason Heyward","Elvis Araujo"
"740",542587,502517,"Daniel Murphy","Elvis Araujo"
"741",542587,519203,"Anthony Rizzo","Elvis Araujo"
"742",542587,150029,"Jayson Werth","Elvis Araujo"
"743",542587,453286,"Max Scherzer","Elvis Araujo"
"744",542587,608365,"Addison Russell","Elvis Araujo"
"745",542587,592178,"Kris Bryant","Elvis Araujo"
"746",542587,455117,"Martin Maldonado","Elvis Araujo"
"747",542587,541650,"Hernan Perez","Elvis Araujo"
"748",542587,543590,"Kirk Nieuwenhuis","Elvis Araujo"
"749",542587,457787,"Danny Espinosa","Elvis Araujo"
"750",542587,570267,"Domingo Santana","Elvis Araujo"
"751",542587,572191,"Michael Taylor","Elvis Araujo"
"752",457732,518960,"Jonathan Lucroy","Andrew Bailey"
"753",457732,474892,"Chris Carter","Andrew Bailey"
"754",457732,518792,"Jason Heyward","Andrew Bailey"
"755",457732,452657,"Jon Lester","Andrew Bailey"
"756",457732,460075,"Ryan Braun","Andrew Bailey"
"757",457732,474892,"Chris Carter","Andrew Bailey"
"758",457732,543590,"Kirk Nieuwenhuis","Andrew Bailey"
"759",457732,460075,"Ryan Braun","Andrew Bailey"
"760",457732,431094,"Aaron Hill","Andrew Bailey"
"761",457732,518960,"Jonathan Lucroy","Andrew Bailey"
"762",457732,431094,"Aaron Hill","Andrew Bailey"
"763",457732,570267,"Domingo Santana","Andrew Bailey"
"764",457732,451594,"Dexter Fowler","Andrew Bailey"
"765",457732,571697,"Scooter Gennett","Andrew Bailey"
"766",457732,424325,"David Ross","Andrew Bailey"
"767",455009,607776,"Mac Williamson","Jonathan Broxton"
"768",455009,457763,"Buster Posey","Jonathan Broxton"
"769",455009,622110,"Matthew Duffy","Jonathan Broxton"
"770",455009,474892,"Chris Carter","Jonathan Broxton"
"771",455009,623143,"Trevor Brown","Jonathan Broxton"
"772",455009,570717,"Ramon Flores","Jonathan Broxton"
"773",455009,431094,"Aaron Hill","Jonathan Broxton"
"774",425657,455976,"Nick Markakis","Javier Lopez"
"775",425657,430637,"Kelly Johnson","Javier Lopez"
"776",425657,571431,"Matthew Adams","Javier Lopez"
"777",425657,571431,"Matthew Adams","Javier Lopez"
"778",502004,461235,"Brandon Moss","George Kontos"
"779",502004,594824,"Greg Garcia","George Kontos"
"780",502004,461235,"Brandon Moss","George Kontos"
"781",502004,425877,"Yadier Molina","George Kontos"
"782",502004,543939,"Kolten Wong","George Kontos"
"783",502004,493596,"Gordon Beckham","George Kontos"
"784",502004,545341,"Randal Grichuk","George Kontos"
"785",502004,611177,"Adonis Garcia","George Kontos"
"786",502004,545341,"Randal Grichuk","George Kontos"
"787",502004,543939,"Kolten Wong","George Kontos"
"788",502004,518692,"Frederick Freeman","George Kontos"
"789",502004,425877,"Yadier Molina","George Kontos"
"790",640455,596146,"Max Kepler","Sean Manaea"
"791",640455,500871,"Eduardo Escobar","Sean Manaea"
"792",640455,461858,"Trevor Plouffe","Sean Manaea"
"793",640455,596146,"Max Kepler","Sean Manaea"
"794",640455,500871,"Eduardo Escobar","Sean Manaea"
"795",640455,621439,"Byron Buxton","Sean Manaea"
"796",640455,456488,"Eduardo Nunez","Sean Manaea"
"797",640455,543257,"Robbie Grossman","Sean Manaea"
"798",640455,572821,"Brian Dozier","Sean Manaea"
"799",640455,666560,NA,"Sean Manaea"
"800",640455,596146,"Max Kepler","Sean Manaea"
"801",640455,456488,"Eduardo Nunez","Sean Manaea"
"802",640455,543257,"Robbie Grossman","Sean Manaea"
"803",640455,461858,"Trevor Plouffe","Sean Manaea"
"804",640455,621439,"Byron Buxton","Sean Manaea"
"805",640455,666560,NA,"Sean Manaea"
"806",640455,456488,"Eduardo Nunez","Sean Manaea"
"807",640455,461858,"Trevor Plouffe","Sean Manaea"
"808",640455,500871,"Eduardo Escobar","Sean Manaea"
"809",640455,543257,"Robbie Grossman","Sean Manaea"
"810",640455,572821,"Brian Dozier","Sean Manaea"
"811",640455,518542,"Juan Centeno","Sean Manaea"
"812",640455,518542,"Juan Centeno","Sean Manaea"
"813",640455,518542,"Juan Centeno","Sean Manaea"
"814",640455,666560,NA,"Sean Manaea"
"815",640455,572821,"Brian Dozier","Sean Manaea"
"816",425492,408045,"Joe Mauer","Ryan Madson"
"817",425492,514888,"Jose Altuve","Ryan Madson"
"818",425492,621043,"Carlos Correa","Ryan Madson"
"819",425492,621439,"Byron Buxton","Ryan Madson"
"820",425492,543807,"George Springer","Ryan Madson"
"821",425492,456488,"Eduardo Nunez","Ryan Madson"
"822",541640,456488,"Eduardo Nunez","Erasmo Ramirez"
"823",541640,456488,"Eduardo Nunez","Erasmo Ramirez"
"824",541640,435559,"Kurt Suzuki","Erasmo Ramirez"
"825",541640,572821,"Brian Dozier","Erasmo Ramirez"
"826",541640,435559,"Kurt Suzuki","Erasmo Ramirez"
"827",541640,461858,"Trevor Plouffe","Erasmo Ramirez"
"828",541640,621439,"Byron Buxton","Erasmo Ramirez"
"829",541640,408045,"Joe Mauer","Erasmo Ramirez"
"830",541640,621439,"Byron Buxton","Erasmo Ramirez"
"831",541640,408045,"Joe Mauer","Erasmo Ramirez"
"832",541640,435559,"Kurt Suzuki","Erasmo Ramirez"
"833",541640,543257,"Robbie Grossman","Erasmo Ramirez"
"834",541640,621439,"Byron Buxton","Erasmo Ramirez"
"835",541640,621439,"Byron Buxton","Erasmo Ramirez"
"836",541640,596146,"Max Kepler","Erasmo Ramirez"
"837",541640,456488,"Eduardo Nunez","Erasmo Ramirez"
"838",541640,500871,"Eduardo Escobar","Erasmo Ramirez"
"839",541640,572821,"Brian Dozier","Erasmo Ramirez"
"840",541640,666560,NA,"Erasmo Ramirez"
"841",458584,596146,"Max Kepler","Xavier Cedeno"
"842",458584,594838,"Philip Gosselin","Xavier Cedeno"
"843",458584,408045,"Joe Mauer","Xavier Cedeno"
"844",458584,543257,"Robbie Grossman","Xavier Cedeno"
"845",458584,666560,NA,"Xavier Cedeno"
"846",458584,621439,"Byron Buxton","Xavier Cedeno"
"847",458584,666560,NA,"Xavier Cedeno"
"848",458584,408045,"Joe Mauer","Xavier Cedeno"
"849",458584,456488,"Eduardo Nunez","Xavier Cedeno"
"850",458584,605113,"Nick Ahmed","Xavier Cedeno"
"851",458584,516416,"Jean Segura","Xavier Cedeno"
"852",458584,572821,"Brian Dozier","Xavier Cedeno"
"853",458584,630111,"Yasmany Tomas","Xavier Cedeno"
"854",458584,456488,"Eduardo Nunez","Xavier Cedeno"
"855",458584,592273,"Brandon Drury","Xavier Cedeno"
"856",458584,435559,"Kurt Suzuki","Xavier Cedeno"
"857",623430,514888,"Jose Altuve","Ryan Dull"
"858",623430,621043,"Carlos Correa","Ryan Dull"
"859",623430,643393,"Anthony Kemp","Ryan Dull"
"860",623430,545350,"Jacob Marisnick","Ryan Dull"
"861",623430,461858,"Trevor Plouffe","Ryan Dull"
"862",623430,543807,"George Springer","Ryan Dull"
"863",623430,643603,"Tyler White","Ryan Dull"
"864",623430,572821,"Brian Dozier","Ryan Dull"
"865",623430,460576,"Carlos Gomez","Ryan Dull"
"866",623430,514888,"Jose Altuve","Ryan Dull"
"867",623430,543257,"Robbie Grossman","Ryan Dull"
"868",623430,621439,"Byron Buxton","Ryan Dull"
"869",623430,456488,"Eduardo Nunez","Ryan Dull"
"870",623430,543807,"George Springer","Ryan Dull"
"871",519043,543257,"Robbie Grossman","Matt Moore"
